sale_id,sale_date,sale_price_sar,discount_pct,payment_method,bank_name,buyer_city,unit_id,unit_no,unit_type,bedrooms,bathrooms,area_sqm,floor,view,parking_spaces,list_price_sar,project_id,project_name,city
240,2024-06-14,1187000.0,2.45,bank_financing,Bank AlBilad,Riyadh,CST0415,CST-10415,apartment,2,1,110.0,10,garden,1,1211000.0,CST,Coast Towers,Jeddah
53,2024-06-15,3149000.0,1.54,bank_financing,Riyad Bank,Jeddah,NRJ0069,NRJ-069,villa,6,6,405.0,,street,2,3135000.0,NRJ,Narjis Oasis,Riyadh
242,2024-06-15,2236000.0,1.37,bank_financing,Al Rajhi Bank,Jeddah,CST0047,CST-23047,apartment,3,2,205.0,23,city,2,2256000.0,CST,Coast Towers,Jeddah
248,2024-06-15,1740000.0,3.07,bank_financing,Riyad Bank,Dammam,CST0062,CST-03062,apartment,3,2,165.0,3,park,2,1786000.0,CST,Coast Towers,Jeddah
54,2024-06-17,1734000.0,0.0,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0028,NRJ-028,townhouse,3,2,230.0,,garden,2,1700000.0,NRJ,Narjis Oasis,Riyadh
524,2024-06-17,1815000.0,0.0,bank_financing,Bank AlBilad,Dammam,RWB0138,RWB-07138,duplex,4,4,340.0,7,city,2,1735000.0,RWB,Al Rawabi District,Dammam
244,2024-06-21,4248000.0,1.4,cash,,Jeddah,CST0012,CST-01012,duplex,5,5,330.0,1,park,2,4287000.0,CST,Coast Towers,Jeddah
523,2024-06-22,2569000.0,0.85,bank_financing,Al Rajhi Bank,Dammam,RWB0188,RWB-188,villa,6,6,445.0,,city,2,2477000.0,RWB,Al Rawabi District,Dammam
243,2024-06-23,1762000.0,0.21,bank_financing,Riyad Bank,Jeddah,CST0376,CST-21376,apartment,3,2,150.0,21,street,2,1757000.0,CST,Coast Towers,Jeddah
522,2024-06-23,1528000.0,2.02,bank_financing,Saudi National Bank,Dammam,RWB0204,RWB-06204,duplex,5,5,280.0,6,garden,2,1491000.0,RWB,Al Rawabi District,Dammam
245,2024-06-25,1232000.0,0.0,cash,,Jeddah,CST0060,CST-05060,apartment,2,1,105.0,5,park,1,1226000.0,CST,Coast Towers,Jeddah
255,2024-07-01,2295000.0,0.43,bank_financing,Al Rajhi Bank,Dammam,CST0016,CST-18016,apartment,4,3,200.0,18,city,2,2282000.0,CST,Coast Towers,Jeddah
253,2024-07-02,1450000.0,0.9,bank_financing,Al Rajhi Bank,Riyadh,CST0287,CST-06287,apartment,3,2,135.0,6,garden,1,1449000.0,CST,Coast Towers,Jeddah
63,2024-07-03,3774000.0,1.86,bank_financing,Bank AlBilad,Riyadh,NRJ0213,NRJ-213,villa,6,6,510.0,,city,2,3751000.0,NRJ,Narjis Oasis,Riyadh
528,2024-07-03,2233000.0,1.66,bank_financing,Bank AlBilad,Dammam,RWB0024,RWB-024,villa,5,5,410.0,,garden,2,2160000.0,RWB,Al Rawabi District,Dammam
61,2024-07-08,3604000.0,5.32,bank_financing,Bank AlBilad,Riyadh,NRJ0203,NRJ-203,villa,5,5,490.0,,city,2,3713000.0,NRJ,Narjis Oasis,Riyadh
256,2024-07-09,2311000.0,1.56,cash,,Jeddah,CST0118,CST-20118,apartment,4,3,205.0,20,garden,2,2324000.0,CST,Coast Towers,Jeddah
58,2024-07-10,2785000.0,0.79,bank_financing,Al Rajhi Bank,Jeddah,NRJ0155,NRJ-155,villa,5,5,350.0,,city,2,2738000.0,NRJ,Narjis Oasis,Riyadh
530,2024-07-11,2003000.0,2.3,cash,,Dammam,RWB0025,RWB-16025,duplex,5,5,340.0,16,park,2,1950000.0,RWB,Al Rawabi District,Dammam
62,2024-07-13,2610000.0,2.65,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0207,NRJ-207,villa,4,4,340.0,,park,2,2615000.0,NRJ,Narjis Oasis,Riyadh
250,2024-07-17,3576000.0,0.0,bank_financing,Banque Saudi Fransi,Jeddah,CST0120,CST-06120,duplex,4,4,265.0,6,sea,2,3541000.0,CST,Coast Towers,Jeddah
252,2024-07-20,2080000.0,2.63,bank_financing,Bank AlBilad,Dammam,CST0133,CST-20133,apartment,3,2,185.0,20,city,2,2115000.0,CST,Coast Towers,Jeddah
527,2024-07-20,2028000.0,1.29,bank_financing,Al Rajhi Bank,Dammam,RWB0038,RWB-038,villa,5,5,345.0,,garden,2,1955000.0,RWB,Al Rawabi District,Dammam
60,2024-07-21,1516000.0,2.59,cash,,Riyadh,NRJ0160,NRJ-160,townhouse,3,2,225.0,,garden,2,1518000.0,NRJ,Narjis Oasis,Riyadh
251,2024-07-21,2308000.0,3.36,bank_financing,Bank AlBilad,Riyadh,CST0257,CST-22257,apartment,4,3,200.0,22,park,2,2364000.0,CST,Coast Towers,Jeddah
59,2024-07-23,1538000.0,2.35,bank_financing,Bank AlBilad,Riyadh,NRJ0075,NRJ-075,townhouse,3,2,230.0,,garden,2,1536000.0,NRJ,Narjis Oasis,Riyadh
529,2024-07-25,2881000.0,0.1,cash,,Dammam,RWB0072,RWB-072,villa,5,5,500.0,,park,2,2744000.0,RWB,Al Rawabi District,Dammam
249,2024-07-27,3543000.0,0.31,bank_financing,Bank AlBilad,Jeddah,CST0038,CST-13038,duplex,5,5,300.0,13,garden,2,3519000.0,CST,Coast Towers,Jeddah
254,2024-07-27,3614000.0,1.42,bank_financing,Riyad Bank,Riyadh,CST0246,CST-07246,duplex,4,4,325.0,7,street,2,3629000.0,CST,Coast Towers,Jeddah
67,2024-08-01,3498000.0,2.02,cash,,Dammam,NRJ0331,NRJ-331,villa,5,5,455.0,,street,2,3465000.0,NRJ,Narjis Oasis,Riyadh
265,2024-08-02,1751000.0,1.62,bank_financing,Riyad Bank,Jeddah,CST0115,CST-02115,apartment,4,3,175.0,2,garden,2,1753000.0,CST,Coast Towers,Jeddah
535,2024-08-02,1398000.0,0.71,cash,,Dammam,RWB0018,RWB-12018,duplex,4,4,245.0,12,park,2,1333000.0,RWB,Al Rawabi District,Dammam
69,2024-08-04,2729000.0,0.0,bank_financing,Saudi National Bank,Riyadh,NRJ0198,NRJ-198,villa,4,4,355.0,,street,2,2649000.0,NRJ,Narjis Oasis,Riyadh
258,2024-08-05,4282000.0,1.93,cash,,Jeddah,CST0183,CST-12183,duplex,5,5,335.0,12,park,2,4301000.0,CST,Coast Towers,Jeddah
68,2024-08-07,1464000.0,1.9,cash,,Riyadh,NRJ0093,NRJ-093,townhouse,3,2,220.0,,city,2,1448000.0,NRJ,Narjis Oasis,Riyadh
65,2024-08-08,2959000.0,1.98,cash,,Dammam,NRJ0176,NRJ-176,villa,4,4,355.0,,city,2,2930000.0,NRJ,Narjis Oasis,Riyadh
66,2024-08-08,3045000.0,1.96,bank_financing,Riyad Bank,Riyadh,NRJ0052,NRJ-052,villa,6,6,405.0,,city,2,3014000.0,NRJ,Narjis Oasis,Riyadh
264,2024-08-09,2112000.0,0.0,bank_financing,Riyad Bank,Riyadh,CST0190,CST-04190,apartment,3,2,195.0,4,city,2,2081000.0,CST,Coast Towers,Jeddah
262,2024-08-10,4265000.0,3.96,bank_financing,Bank AlBilad,Dammam,CST0007,CST-15007,duplex,5,5,355.0,15,city,2,4375000.0,CST,Coast Towers,Jeddah
259,2024-08-12,2703000.0,3.86,cash,,Riyadh,CST0101,CST-08101,duplex,4,4,245.0,8,street,2,2770000.0,CST,Coast Towers,Jeddah
261,2024-08-13,4342000.0,1.04,bank_financing,Bank AlBilad,Jeddah,CST0132,CST-10132,duplex,5,5,355.0,10,city,2,4323000.0,CST,Coast Towers,Jeddah
263,2024-08-13,3684000.0,0.0,cash,,Dammam,CST0337,CST-01337,duplex,5,5,315.0,1,garden,2,3629000.0,CST,Coast Towers,Jeddah
534,2024-08-13,1862000.0,2.17,bank_financing,Al Rajhi Bank,Dammam,RWB0257,RWB-15257,duplex,4,4,320.0,15,park,2,1802000.0,RWB,Al Rawabi District,Dammam
70,2024-08-15,2257000.0,3.96,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0002,NRJ-002,townhouse,5,4,320.0,,park,2,2281000.0,NRJ,Narjis Oasis,Riyadh
257,2024-08-16,4569000.0,3.34,bank_financing,Banque Saudi Fransi,Jeddah,CST0341,CST-18341,duplex,5,5,360.0,18,garden,2,4657000.0,CST,Coast Towers,Jeddah
533,2024-08-20,2710000.0,3.13,bank_financing,Saudi National Bank,Jeddah,RWB0185,RWB-185,villa,5,5,485.0,,street,2,2648000.0,RWB,Al Rawabi District,Dammam
531,2024-08-21,2003000.0,2.74,bank_financing,Saudi National Bank,Dammam,RWB0097,RWB-16097,duplex,4,4,355.0,16,street,2,1949000.0,RWB,Al Rawabi District,Dammam
64,2024-08-23,2042000.0,2.94,bank_financing,Al Rajhi Bank,Dammam,NRJ0098,NRJ-098,townhouse,5,4,290.0,,city,2,2042000.0,NRJ,Narjis Oasis,Riyadh
532,2024-08-24,1946000.0,0.92,bank_financing,Bank AlBilad,Dammam,RWB0011,RWB-16011,duplex,5,5,340.0,16,city,2,1859000.0,RWB,Al Rawabi District,Dammam
260,2024-08-27,2720000.0,3.27,bank_financing,Saudi National Bank,Jeddah,CST0114,CST-23114,apartment,4,3,210.0,23,sea,2,2770000.0,CST,Coast Towers,Jeddah
662,2024-09-01,1761000.0,4.76,cash,,Riyadh,YSM0039,YSM-039,townhouse,5,4,280.0,,street,2,1849000.0,YSM,Yasmin Suburb,Riyadh
76,2024-09-02,1770000.0,0.16,bank_financing,Bank AlBilad,Riyadh,NRJ0260,NRJ-260,townhouse,3,2,240.0,,garden,2,1712000.0,NRJ,Narjis Oasis,Riyadh
272,2024-09-03,3507000.0,2.26,bank_financing,Saudi National Bank,Dammam,CST0192,CST-07192,duplex,4,4,280.0,7,sea,2,3517000.0,CST,Coast Towers,Jeddah
647,2024-09-03,1038000.0,2.48,bank_financing,Banque Saudi Fransi,Riyadh,YSM0342,YSM-22342,apartment,4,3,170.0,22,street,2,1064000.0,YSM,Yasmin Suburb,Riyadh
658,2024-09-03,1941000.0,3.03,bank_financing,Banque Saudi Fransi,Riyadh,YSM0263,YSM-263,townhouse,4,3,320.0,,street,2,2002000.0,YSM,Yasmin Suburb,Riyadh
634,2024-09-04,856000.0,0.3,cash,,Riyadh,YSM0240,YSM-20240,apartment,2,1,140.0,20,street,1,859000.0,YSM,Yasmin Suburb,Riyadh
636,2024-09-04,1665000.0,2.64,cash,,Dammam,YSM0208,YSM-208,townhouse,4,3,255.0,,city,2,1710000.0,YSM,Yasmin Suburb,Riyadh
71,2024-09-06,3461000.0,2.17,bank_financing,Al Rajhi Bank,Jeddah,NRJ0251,NRJ-251,villa,5,5,455.0,,park,2,3416000.0,NRJ,Narjis Oasis,Riyadh
277,2024-09-06,1245000.0,2.69,bank_financing,Riyad Bank,Jeddah,CST0025,CST-01025,apartment,2,1,125.0,1,street,1,1254000.0,CST,Coast Towers,Jeddah
638,2024-09-06,1401000.0,3.02,bank_financing,Al Rajhi Bank,Jeddah,YSM0403,YSM-403,townhouse,3,2,220.0,,city,2,1445000.0,YSM,Yasmin Suburb,Riyadh
275,2024-09-07,3701000.0,0.6,cash,,Dammam,CST0350,CST-14350,duplex,5,5,300.0,14,garden,2,3650000.0,CST,Coast Towers,Jeddah
641,2024-09-07,857000.0,4.45,bank_financing,Al Rajhi Bank,Jeddah,YSM0258,YSM-04258,apartment,4,3,160.0,4,street,2,897000.0,YSM,Yasmin Suburb,Riyadh
643,2024-09-07,1563000.0,1.65,cash,,Riyadh,YSM0493,YSM-493,townhouse,3,2,245.0,,street,2,1589000.0,YSM,Yasmin Suburb,Riyadh
75,2024-09-08,1614000.0,2.15,bank_financing,Saudi National Bank,Jeddah,NRJ0148,NRJ-148,townhouse,4,3,235.0,,park,2,1593000.0,NRJ,Narjis Oasis,Riyadh
635,2024-09-08,1041000.0,1.85,bank_financing,Bank AlBilad,Jeddah,YSM0488,YSM-15488,apartment,3,2,160.0,15,city,2,1061000.0,YSM,Yasmin Suburb,Riyadh
650,2024-09-08,846000.0,4.89,bank_financing,Banque Saudi Fransi,Dammam,YSM0248,YSM-06248,apartment,4,3,145.0,6,garden,1,889000.0,YSM,Yasmin Suburb,Riyadh
637,2024-09-09,1086000.0,0.0,bank_financing,Banque Saudi Fransi,Riyadh,YSM0396,YSM-09396,apartment,4,3,170.0,9,street,2,1086000.0,YSM,Yasmin Suburb,Riyadh
266,2024-09-10,4123000.0,0.47,bank_financing,Riyad Bank,Jeddah,CST0306,CST-13306,duplex,4,4,300.0,13,sea,2,4061000.0,CST,Coast Towers,Jeddah
268,2024-09-10,4350000.0,3.34,cash,,Jeddah,CST0226,CST-21226,duplex,5,5,340.0,21,street,2,4411000.0,CST,Coast Towers,Jeddah
646,2024-09-10,1765000.0,2.24,bank_financing,Saudi National Bank,Dammam,YSM0377,YSM-377,townhouse,4,3,275.0,,city,2,1806000.0,YSM,Yasmin Suburb,Riyadh
648,2024-09-10,1075000.0,0.0,bank_financing,Riyad Bank,Jeddah,YSM0133,YSM-16133,apartment,3,2,170.0,16,street,2,1075000.0,YSM,Yasmin Suburb,Riyadh
536,2024-09-11,1730000.0,1.84,bank_financing,Bank AlBilad,Dammam,RWB0209,RWB-02209,duplex,5,5,320.0,2,park,2,1660000.0,RWB,Al Rawabi District,Dammam
539,2024-09-11,1924000.0,1.51,cash,,Dammam,RWB0068,RWB-01068,duplex,5,5,330.0,1,city,2,1840000.0,RWB,Al Rawabi District,Dammam
657,2024-09-11,834000.0,4.98,bank_financing,Al Rajhi Bank,Dammam,YSM0210,YSM-23210,apartment,2,1,135.0,23,street,1,878000.0,YSM,Yasmin Suburb,Riyadh
661,2024-09-11,843000.0,3.49,bank_financing,Riyad Bank,Jeddah,YSM0351,YSM-05351,apartment,2,1,130.0,5,park,1,874000.0,YSM,Yasmin Suburb,Riyadh
271,2024-09-12,1157000.0,3.2,bank_financing,Bank AlBilad,Jeddah,CST0028,CST-13028,apartment,2,1,110.0,13,garden,1,1172000.0,CST,Coast Towers,Jeddah
74,2024-09-13,4271000.0,0.0,cash,,Riyadh,NRJ0249,NRJ-249,villa,6,6,520.0,,garden,2,4124000.0,NRJ,Narjis Oasis,Riyadh
267,2024-09-13,1635000.0,3.56,bank_financing,Al Rajhi Bank,Jeddah,CST0378,CST-06378,apartment,3,2,155.0,6,garden,2,1662000.0,CST,Coast Towers,Jeddah
659,2024-09-13,1574000.0,0.19,cash,,Dammam,YSM0062,YSM-062,townhouse,3,2,240.0,,street,2,1577000.0,YSM,Yasmin Suburb,Riyadh
73,2024-09-14,1641000.0,2.99,bank_financing,Saudi National Bank,Riyadh,NRJ0118,NRJ-118,townhouse,4,3,240.0,,garden,2,1634000.0,NRJ,Narjis Oasis,Riyadh
640,2024-09-14,704000.0,3.63,bank_financing,Saudi National Bank,Riyadh,YSM0358,YSM-10358,apartment,3,2,110.0,10,city,1,731000.0,YSM,Yasmin Suburb,Riyadh
80,2024-09-15,3676000.0,1.54,bank_financing,Riyad Bank,Riyadh,NRJ0311,NRJ-311,villa,6,6,485.0,,park,2,3605000.0,NRJ,Narjis Oasis,Riyadh
653,2024-09-15,827000.0,1.32,bank_financing,Riyad Bank,Riyadh,YSM0294,YSM-10294,apartment,2,1,125.0,10,park,1,838000.0,YSM,Yasmin Suburb,Riyadh
663,2024-09-15,760000.0,0.47,cash,,Riyadh,YSM0060,YSM-19060,apartment,3,2,115.0,19,street,1,764000.0,YSM,Yasmin Suburb,Riyadh
665,2024-09-15,1552000.0,1.9,bank_financing,Riyad Bank,Dammam,YSM0175,YSM-175,townhouse,3,2,235.0,,garden,2,1582000.0,YSM,Yasmin Suburb,Riyadh
270,2024-09-17,1950000.0,3.19,bank_financing,Banque Saudi Fransi,Jeddah,CST0297,CST-12297,apartment,3,2,180.0,12,park,2,1975000.0,CST,Coast Towers,Jeddah
632,2024-09-17,807000.0,0.99,bank_financing,Bank AlBilad,Jeddah,YSM0107,YSM-13107,apartment,4,3,130.0,13,street,1,815000.0,YSM,Yasmin Suburb,Riyadh
652,2024-09-17,822000.0,1.12,bank_financing,Banque Saudi Fransi,Riyadh,YSM0269,YSM-05269,apartment,4,3,135.0,5,garden,1,831000.0,YSM,Yasmin Suburb,Riyadh
660,2024-09-17,1242000.0,3.08,bank_financing,Bank AlBilad,Riyadh,YSM0304,YSM-19304,apartment,3,2,205.0,19,street,2,1281000.0,YSM,Yasmin Suburb,Riyadh
273,2024-09-18,3965000.0,1.88,bank_financing,Riyad Bank,Jeddah,CST0359,CST-15359,duplex,4,4,285.0,15,sea,2,3961000.0,CST,Coast Towers,Jeddah
631,2024-09-18,685000.0,0.0,cash,,Riyadh,YSM0264,YSM-22264,apartment,2,1,100.0,22,park,1,685000.0,YSM,Yasmin Suburb,Riyadh
651,2024-09-18,1116000.0,2.36,cash,,Riyadh,YSM0503,YSM-06503,apartment,4,3,180.0,6,city,2,1143000.0,YSM,Yasmin Suburb,Riyadh
656,2024-09-18,1955000.0,3.44,bank_financing,Banque Saudi Fransi,Dammam,YSM0033,YSM-033,townhouse,4,3,315.0,,street,2,2025000.0,YSM,Yasmin Suburb,Riyadh
72,2024-09-19,3465000.0,3.49,bank_financing,Saudi National Bank,Riyadh,NRJ0196,NRJ-196,villa,4,4,455.0,,park,2,3467000.0,NRJ,Narjis Oasis,Riyadh
77,2024-09-19,2351000.0,2.08,cash,,Dammam,NRJ0292,NRJ-292,townhouse,4,3,300.0,,park,2,2319000.0,NRJ,Narjis Oasis,Riyadh
79,2024-09-19,3827000.0,4.58,bank_financing,Bank AlBilad,Riyadh,NRJ0030,NRJ-030,villa,6,6,505.0,,street,2,3873000.0,NRJ,Narjis Oasis,Riyadh
274,2024-09-19,3959000.0,4.06,bank_financing,Bank AlBilad,Jeddah,CST0001,CST-21001,duplex,5,5,345.0,21,street,2,4045000.0,CST,Coast Towers,Jeddah
538,2024-09-19,1434000.0,0.34,bank_financing,Riyad Bank,Dammam,RWB0205,RWB-22205,duplex,4,4,250.0,22,city,2,1355000.0,RWB,Al Rawabi District,Dammam
649,2024-09-19,1692000.0,1.61,cash,,Dammam,YSM0384,YSM-384,townhouse,4,3,260.0,,city,2,1720000.0,YSM,Yasmin Suburb,Riyadh
644,2024-09-21,805000.0,0.49,bank_financing,Al Rajhi Bank,Jeddah,YSM0306,YSM-14306,apartment,2,1,120.0,14,park,1,809000.0,YSM,Yasmin Suburb,Riyadh
654,2024-09-21,618000.0,1.3,bank_financing,Saudi National Bank,Riyadh,YSM0098,YSM-01098,apartment,2,1,100.0,1,city,1,626000.0,YSM,Yasmin Suburb,Riyadh
633,2024-09-22,1924000.0,1.77,bank_financing,Saudi National Bank,Riyadh,YSM0138,YSM-138,townhouse,5,4,280.0,,city,2,1959000.0,YSM,Yasmin Suburb,Riyadh
537,2024-09-24,2592000.0,3.87,bank_financing,Banque Saudi Fransi,Dammam,RWB0015,RWB-015,villa,5,5,455.0,,garden,2,2540000.0,RWB,Al Rawabi District,Dammam
630,2024-09-24,2006000.0,0.47,cash,,Riyadh,YSM0187,YSM-187,townhouse,4,3,275.0,,park,2,2015000.0,YSM,Yasmin Suburb,Riyadh
645,2024-09-24,1062000.0,4.11,bank_financing,Banque Saudi Fransi,Dammam,YSM0420,YSM-13420,apartment,2,1,170.0,13,park,2,1108000.0,YSM,Yasmin Suburb,Riyadh
269,2024-09-25,1225000.0,2.91,bank_financing,Banque Saudi Fransi,Jeddah,CST0390,CST-06390,apartment,2,1,105.0,6,sea,1,1237000.0,CST,Coast Towers,Jeddah
655,2024-09-25,2123000.0,1.63,bank_financing,Al Rajhi Bank,Riyadh,YSM0494,YSM-494,townhouse,5,4,305.0,,garden,2,2158000.0,YSM,Yasmin Suburb,Riyadh
78,2024-09-26,3410000.0,0.0,bank_financing,Riyad Bank,Jeddah,NRJ0009,NRJ-009,villa,5,5,415.0,,city,2,3293000.0,NRJ,Narjis Oasis,Riyadh
642,2024-09-26,1821000.0,3.58,cash,,Dammam,YSM0479,YSM-479,townhouse,4,3,260.0,,park,2,1889000.0,YSM,Yasmin Suburb,Riyadh
664,2024-09-26,1947000.0,0.0,bank_financing,Al Rajhi Bank,Jeddah,YSM0355,YSM-355,townhouse,4,3,295.0,,park,2,1947000.0,YSM,Yasmin Suburb,Riyadh
276,2024-09-27,3524000.0,1.19,bank_financing,Banque Saudi Fransi,Riyadh,CST0238,CST-05238,duplex,4,4,305.0,5,garden,2,3496000.0,CST,Coast Towers,Jeddah
639,2024-09-27,711000.0,4.32,bank_financing,Banque Saudi Fransi,Jeddah,YSM0314,YSM-05314,apartment,2,1,100.0,5,park,1,743000.0,YSM,Yasmin Suburb,Riyadh
82,2024-10-02,3940000.0,0.0,bank_financing,Saudi National Bank,Riyadh,NRJ0326,NRJ-326,villa,5,5,520.0,,street,2,3786000.0,NRJ,Narjis Oasis,Riyadh
541,2024-10-02,2022000.0,1.77,bank_financing,Bank AlBilad,Jeddah,RWB0223,RWB-18223,duplex,5,5,325.0,18,city,2,1929000.0,RWB,Al Rawabi District,Dammam
543,2024-10-02,1558000.0,3.26,cash,,Jeddah,RWB0162,RWB-18162,duplex,4,4,290.0,18,garden,2,1509000.0,RWB,Al Rawabi District,Dammam
697,2024-10-03,852000.0,2.36,bank_financing,Banque Saudi Fransi,Jeddah,YSM0155,YSM-04155,apartment,3,2,135.0,4,garden,1,868000.0,YSM,Yasmin Suburb,Riyadh
686,2024-10-05,838000.0,4.15,cash,,Riyadh,YSM0151,YSM-21151,apartment,3,2,125.0,21,park,1,870000.0,YSM,Yasmin Suburb,Riyadh
671,2024-10-06,869000.0,0.0,cash,,Riyadh,YSM0378,YSM-03378,apartment,2,1,140.0,3,city,1,865000.0,YSM,Yasmin Suburb,Riyadh
676,2024-10-06,955000.0,0.0,bank_financing,Bank AlBilad,Riyadh,YSM0217,YSM-21217,apartment,2,1,150.0,21,city,2,950000.0,YSM,Yasmin Suburb,Riyadh
698,2024-10-06,703000.0,2.78,bank_financing,Banque Saudi Fransi,Riyadh,YSM0424,YSM-24424,apartment,3,2,110.0,24,street,1,719000.0,YSM,Yasmin Suburb,Riyadh
690,2024-10-07,1762000.0,1.43,bank_financing,Bank AlBilad,Dammam,YSM0435,YSM-435,townhouse,4,3,265.0,,city,2,1779000.0,YSM,Yasmin Suburb,Riyadh
693,2024-10-07,1779000.0,1.61,bank_financing,Al Rajhi Bank,Riyadh,YSM0189,YSM-189,townhouse,5,4,280.0,,street,2,1799000.0,YSM,Yasmin Suburb,Riyadh
291,2024-10-08,3205000.0,2.92,bank_financing,Bank AlBilad,Jeddah,CST0050,CST-05050,duplex,5,5,285.0,5,city,2,3220000.0,CST,Coast Towers,Jeddah
679,2024-10-08,944000.0,3.63,bank_financing,Banque Saudi Fransi,Riyadh,YSM0089,YSM-14089,apartment,3,2,145.0,14,city,1,975000.0,YSM,Yasmin Suburb,Riyadh
85,2024-10-09,2539000.0,2.58,bank_financing,Al Rajhi Bank,Riyadh,NRJ0179,NRJ-179,villa,5,5,325.0,,city,2,2504000.0,NRJ,Narjis Oasis,Riyadh
279,2024-10-09,4032000.0,0.0,cash,,Jeddah,CST0037,CST-06037,duplex,5,5,345.0,6,street,2,3933000.0,CST,Coast Towers,Jeddah
288,2024-10-09,3267000.0,5.17,bank_financing,Saudi National Bank,Jeddah,CST0290,CST-02290,duplex,4,4,270.0,2,park,2,3360000.0,CST,Coast Towers,Jeddah
687,2024-10-09,939000.0,0.0,bank_financing,Bank AlBilad,Riyadh,YSM0070,YSM-17070,apartment,3,2,145.0,17,street,1,934000.0,YSM,Yasmin Suburb,Riyadh
694,2024-10-09,1432000.0,2.36,bank_financing,Bank AlBilad,Riyadh,YSM0398,YSM-398,townhouse,3,2,220.0,,garden,2,1459000.0,YSM,Yasmin Suburb,Riyadh
81,2024-10-10,1850000.0,2.8,bank_financing,Al Rajhi Bank,Riyadh,NRJ0159,NRJ-159,townhouse,4,3,265.0,,park,2,1829000.0,NRJ,Narjis Oasis,Riyadh
290,2024-10-10,2904000.0,6.49,bank_financing,Banque Saudi Fransi,Dammam,CST0043,CST-15043,duplex,4,4,245.0,15,street,2,3029000.0,CST,Coast Towers,Jeddah
547,2024-10-10,2121000.0,1.81,bank_financing,Riyad Bank,Dammam,RWB0095,RWB-095,villa,4,4,385.0,,city,2,2025000.0,RWB,Al Rawabi District,Dammam
670,2024-10-10,1251000.0,1.82,bank_financing,Al Rajhi Bank,Dammam,YSM0118,YSM-21118,apartment,3,2,190.0,21,city,2,1268000.0,YSM,Yasmin Suburb,Riyadh
689,2024-10-10,1475000.0,2.11,bank_financing,Al Rajhi Bank,Riyadh,YSM0183,YSM-183,townhouse,3,2,230.0,,city,2,1499000.0,YSM,Yasmin Suburb,Riyadh
84,2024-10-11,1464000.0,2.08,bank_financing,Saudi National Bank,Riyadh,NRJ0220,NRJ-220,townhouse,3,2,220.0,,street,2,1437000.0,NRJ,Narjis Oasis,Riyadh
672,2024-10-11,889000.0,5.48,bank_financing,Bank AlBilad,Riyadh,YSM0249,YSM-09249,apartment,4,3,155.0,9,street,2,936000.0,YSM,Yasmin Suburb,Riyadh
695,2024-10-11,1013000.0,5.24,bank_financing,Al Rajhi Bank,Dammam,YSM0123,YSM-09123,apartment,3,2,170.0,9,park,2,1064000.0,YSM,Yasmin Suburb,Riyadh
545,2024-10-12,1449000.0,3.84,bank_financing,Banque Saudi Fransi,Dammam,RWB0245,RWB-11245,duplex,4,4,255.0,11,park,2,1412000.0,RWB,Al Rawabi District,Dammam
668,2024-10-12,1577000.0,3.19,bank_financing,Saudi National Bank,Riyadh,YSM0006,YSM-006,townhouse,4,3,240.0,,park,2,1621000.0,YSM,Yasmin Suburb,Riyadh
681,2024-10-12,1847000.0,2.83,cash,,Jeddah,YSM0491,YSM-491,townhouse,3,2,270.0,,street,2,1891000.0,YSM,Yasmin Suburb,Riyadh
684,2024-10-12,1374000.0,3.4,bank_financing,Saudi National Bank,Riyadh,YSM0456,YSM-456,townhouse,3,2,225.0,,city,2,1415000.0,YSM,Yasmin Suburb,Riyadh
696,2024-10-12,1889000.0,0.41,bank_financing,Saudi National Bank,Dammam,YSM0021,YSM-021,townhouse,4,3,290.0,,city,2,1887000.0,YSM,Yasmin Suburb,Riyadh
280,2024-10-13,3504000.0,2.0,cash,,Dammam,CST0279,CST-21279,duplex,5,5,290.0,21,street,2,3488000.0,CST,Coast Towers,Jeddah
546,2024-10-13,1982000.0,0.0,cash,,Dammam,RWB0139,RWB-07139,duplex,5,5,345.0,7,park,2,1858000.0,RWB,Al Rawabi District,Dammam
692,2024-10-14,1927000.0,1.16,bank_financing,Al Rajhi Bank,Riyadh,YSM0505,YSM-505,townhouse,5,4,300.0,,street,2,1940000.0,YSM,Yasmin Suburb,Riyadh
700,2024-10-14,1913000.0,0.37,bank_financing,Riyad Bank,Jeddah,YSM0282,YSM-282,townhouse,5,4,285.0,,city,2,1910000.0,YSM,Yasmin Suburb,Riyadh
285,2024-10-15,4217000.0,0.95,bank_financing,Banque Saudi Fransi,Jeddah,CST0271,CST-19271,duplex,5,5,355.0,19,garden,2,4153000.0,CST,Coast Towers,Jeddah
669,2024-10-15,1308000.0,0.55,bank_financing,Bank AlBilad,Riyadh,YSM0373,YSM-16373,apartment,4,3,200.0,16,garden,2,1309000.0,YSM,Yasmin Suburb,Riyadh
682,2024-10-15,1717000.0,3.0,bank_financing,Saudi National Bank,Dammam,YSM0106,YSM-106,townhouse,4,3,265.0,,street,2,1761000.0,YSM,Yasmin Suburb,Riyadh
701,2024-10-15,1961000.0,0.0,bank_financing,Bank AlBilad,Riyadh,YSM0276,YSM-276,townhouse,5,4,320.0,,garden,2,1951000.0,YSM,Yasmin Suburb,Riyadh
